"WBAN","STATION_ID","UTC_START","TEMPERATURE","PRECIPITATION","VARIABLE","VOLUMETRIC","NOPRCPRESPONSE","FROZENRECOVERY","NOISE","FAILURE","STATIC","ERRATIC","DIURNALNOISE","TOOHIGH","SCALING","ZERO","SPIKE","stVarId","flgCount","anyFlag"
63858,1122,"2017-11-16 05:00:00",10.545,0,"sw2010",0.462,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-16 06:00:00",10.258,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-16 07:00:00",9.504,0,"sw2010",0.464,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-16 08:00:00",8.736,0,"sw2010",0.463,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-16 09:00:00",8.627,0,"sw2010",0.464,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-16 10:00:00",8.876,0,"sw2010",0.467,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-16 11:00:00",7.798,0,"sw2010",0.467,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-16 12:00:00",7.468,0,"sw2010",0.464,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-16 13:00:00",10.46,0,"sw2010",0.468,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-16 14:00:00",13.865,0,"sw2010",0.465,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-16 15:00:00",16.609,0,"sw2010",0.466,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-16 16:00:00",18.197,0,"sw2010",0.465,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-16 17:00:00",19.379,0,"sw2010",0.467,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-16 18:00:00",20.343,0,"sw2010",0.468,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-16 19:00:00",20.371,0,"sw2010",0.468,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-16 20:00:00",19.971,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-16 21:00:00",19.215,0,"sw2010",0.47,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-16 22:00:00",16.598,0,"sw2010",0.469,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-16 23:00:00",13.539,0,"sw2010",0.466,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 00:00:00",12.674,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 01:00:00",10.686,0,"sw2010",0.465,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 02:00:00",9.064,0,"sw2010",0.469,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 03:00:00",7.811,0,"sw2010",0.471,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 04:00:00",7.719,0,"sw2010",0.458,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 05:00:00",6.909,0,"sw2010",0.467,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 06:00:00",6.263,0,"sw2010",0.463,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 07:00:00",5.682,0,"sw2010",0.463,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 08:00:00",5.014,0,"sw2010",0.467,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 09:00:00",4.424,0,"sw2010",0.461,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 10:00:00",4.093,0,"sw2010",0.461,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 11:00:00",4.097,0,"sw2010",0.467,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 12:00:00",4.706,0,"sw2010",0.463,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 13:00:00",7.36,0,"sw2010",0.466,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 14:00:00",11.11,0,"sw2010",0.464,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 15:00:00",14.3,0,"sw2010",0.464,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 16:00:00",16.793,0,"sw2010",0.465,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 17:00:00",18.406,0,"sw2010",0.459,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 18:00:00",19.568,0,"sw2010",0.462,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 19:00:00",20.514,0,"sw2010",0.471,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 20:00:00",20.928,0,"sw2010",0.466,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 21:00:00",20.709,0,"sw2010",0.462,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 22:00:00",18.718,0,"sw2010",0.466,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-17 23:00:00",13.748,0,"sw2010",0.461,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 00:00:00",14.398,0,"sw2010",0.473,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 01:00:00",13.926,0,"sw2010",0.468,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 02:00:00",13.804,0,"sw2010",0.463,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 03:00:00",13.413,0,"sw2010",0.468,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 04:00:00",11.519,0,"sw2010",0.463,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 05:00:00",11.21,0,"sw2010",0.461,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 06:00:00",11.045,0,"sw2010",0.467,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 07:00:00",10.407,0,"sw2010",0.467,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 08:00:00",10.928,0,"sw2010",0.462,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 09:00:00",11.734,0,"sw2010",0.465,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 10:00:00",11.491,0,"sw2010",0.468,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 11:00:00",11.538,0,"sw2010",0.463,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 12:00:00",12.019,0,"sw2010",0.461,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 13:00:00",13.696,0,"sw2010",0.452,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 14:00:00",17.513,0,"sw2010",0.466,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 15:00:00",20.254,0,"sw2010",0.464,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 16:00:00",22.865,0,"sw2010",0.464,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 17:00:00",23.867,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 18:00:00",24.872,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 19:00:00",25.043,0,"sw2010",0.466,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 20:00:00",24.947,0,"sw2010",0.469,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 21:00:00",24.541,0,"sw2010",0.467,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 22:00:00",23.789,0,"sw2010",0.447,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-18 23:00:00",22.918,0,"sw2010",0.458,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 00:00:00",22.384,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 01:00:00",21.885,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 02:00:00",17.597,3.5,"sw2010",0.459,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 03:00:00",13.934,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 04:00:00",12.793,0,"sw2010",0.437,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 05:00:00",12.092,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 06:00:00",11.055,0,"sw2010",0.45,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 07:00:00",10.278,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 08:00:00",9.513,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 09:00:00",7.983,0,"sw2010",0.454,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 10:00:00",6.803,0,"sw2010",0.452,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 11:00:00",6.197,0,"sw2010",0.468,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 12:00:00",5.34,0,"sw2010",0.468,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 13:00:00",6.859,0,"sw2010",0.458,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 14:00:00",8.477,0,"sw2010",0.464,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 15:00:00",9.849,0,"sw2010",0.459,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 16:00:00",11.123,0,"sw2010",0.463,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 17:00:00",12.293,0,"sw2010",0.465,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 18:00:00",12.968,0,"sw2010",0.462,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 19:00:00",13.28,0,"sw2010",0.464,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 20:00:00",13.144,0,"sw2010",0.463,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 21:00:00",12.473,0,"sw2010",0.463,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 22:00:00",10.672,0,"sw2010",0.466,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-19 23:00:00",8.05,0,"sw2010",0.465,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 00:00:00",4.823,0,"sw2010",0.464,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 01:00:00",3.661,0,"sw2010",0.464,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 02:00:00",1.813,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 03:00:00",1.151,0,"sw2010",0.452,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 04:00:00",1.195,0,"sw2010",0.451,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 05:00:00",-0.21,0,"sw2010",0.468,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 06:00:00",-0.686,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 07:00:00",-1.782,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 08:00:00",-2.177,0,"sw2010",0.445,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 09:00:00",-2.748,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 10:00:00",-2.346,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 11:00:00",-3.444,0,"sw2010",0.463,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 12:00:00",-4.086,0,"sw2010",0.462,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 13:00:00",-0.887,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 14:00:00",3.361,0,"sw2010",0.453,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 15:00:00",5.971,0,"sw2010",0.459,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 16:00:00",7.713,0,"sw2010",0.458,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 17:00:00",9.969,0,"sw2010",0.458,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 18:00:00",10.774,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 19:00:00",11.532,0,"sw2010",0.459,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 20:00:00",11.862,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 21:00:00",12.128,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 22:00:00",8.966,0,"sw2010",0.458,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-20 23:00:00",4.853,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 00:00:00",3.489,0,"sw2010",0.453,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 01:00:00",2.303,0,"sw2010",0.454,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 02:00:00",1.44,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 03:00:00",1.208,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 04:00:00",0.814,0,"sw2010",0.458,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 05:00:00",0.626,0,"sw2010",0.458,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 06:00:00",0.94,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 07:00:00",0.846,0,"sw2010",0.451,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 08:00:00",0.433,0,"sw2010",0.462,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 09:00:00",0.702,0,"sw2010",0.454,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 10:00:00",1.388,0,"sw2010",0.461,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 11:00:00",0.409,0,"sw2010",0.464,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 12:00:00",-0.041,0,"sw2010",0.458,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 13:00:00",1.021,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 14:00:00",6.371,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 15:00:00",11.173,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 16:00:00",14.713,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 17:00:00",16.843,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 18:00:00",17.955,0,"sw2010",0.458,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 19:00:00",18.228,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 20:00:00",18.113,0,"sw2010",0.461,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 21:00:00",17.338,0,"sw2010",0.459,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 22:00:00",14.172,0,"sw2010",0.458,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-21 23:00:00",8.328,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 00:00:00",5.883,0,"sw2010",0.458,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 01:00:00",5.705,0,"sw2010",0.461,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 02:00:00",6.338,0,"sw2010",0.458,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 03:00:00",7.106,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 04:00:00",8.808,0,"sw2010",0.454,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 05:00:00",8.856,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 06:00:00",8.745,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 07:00:00",7.14,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 08:00:00",5.147,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 09:00:00",4.89,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 10:00:00",2.568,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 11:00:00",1.523,0,"sw2010",0.462,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 12:00:00",3.49,0,"sw2010",0.45,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 13:00:00",7.23,0,"sw2010",0.461,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 14:00:00",10.26,0,"sw2010",0.463,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 15:00:00",12.358,0,"sw2010",0.459,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 16:00:00",13.779,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 17:00:00",15.039,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 18:00:00",15.379,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 19:00:00",15.889,0,"sw2010",0.458,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 20:00:00",15.719,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 21:00:00",15.208,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 22:00:00",13.2,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-22 23:00:00",10.293,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 00:00:00",8.623,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 01:00:00",7.643,0,"sw2010",0.459,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 02:00:00",6.843,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 03:00:00",6.767,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 04:00:00",4.998,0,"sw2010",0.452,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 05:00:00",4.038,0,"sw2010",0.453,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 06:00:00",3.399,0,"sw2010",0.459,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 07:00:00",3.088,0,"sw2010",0.448,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 08:00:00",2.044,0,"sw2010",0.451,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 09:00:00",-0.192,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 10:00:00",-1.59,0,"sw2010",0.452,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 11:00:00",-2.171,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 12:00:00",-2.251,0,"sw2010",0.459,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 13:00:00",1.023,0,"sw2010",0.463,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 14:00:00",4.282,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 15:00:00",6.969,0,"sw2010",0.451,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 16:00:00",10.178,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 17:00:00",13.156,0,"sw2010",0.452,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 18:00:00",14.649,0,"sw2010",0.452,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 19:00:00",15.788,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 20:00:00",15.869,0,"sw2010",0.453,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 21:00:00",15.137,0,"sw2010",0.45,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 22:00:00",11.98,0,"sw2010",0.445,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-23 23:00:00",6.549,0,"sw2010",0.454,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-24 00:00:00",4.139,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-24 01:00:00",2.4,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-24 02:00:00",1.156,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-24 03:00:00",0.192,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-24 04:00:00",-0.317,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-24 05:00:00",-0.696,0,"sw2010",0.452,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-24 06:00:00",-1.088,0,"sw2010",0.451,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-24 07:00:00",-1.022,0,"sw2010",0.454,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-24 08:00:00",-1.372,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2017-11-24 09:00:00",-1.421,0,"sw2010",0.452,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
